id,label,timeset,state,totalMig,totalNonMig,population,unemployment
12023,Columbia County,,FL,4563,64060,68623,9.0
12027,DeSoto County,,FL,1862,27978,29840,9.8
12029,Dixie County,,FL,964,12545,13509,11.1
12031,Duval County,,FL,65472,962720,1028192,10.2
12033,Escambia County,,FL,26463,311160,337623,9.6
12035,Flagler County,,FL,7920,101806,109726,14.3
12037,Franklin County,,FL,630,9485,10115,7.2
12039,Gadsden County,,FL,3205,49444,52649,9.7
12041,Gilchrist County,,FL,1317,15155,16472,9.1
12043,Glades County,,FL,871,8258,9129,9.0
12045,Gulf County,,FL,989,12824,13813,9.3
12047,Hamilton County,,FL,1076,11758,12834,10.8
12049,Hardee County,,FL,1706,25290,26996,10.3
12051,Hendry County,,FL,3323,36476,39799,13.9
12053,Hernando County,,FL,11762,176482,188244,12.9
12055,Highlands County,,FL,5721,96055,101776,10.5
12057,Hillsborough County,,FL,88901,1321179,1410080,10.3
12059,Holmes County,,FL,1409,17301,18710,7.7
12061,Indian River County,,FL,8672,149224,157896,12.5
12063,Jackson County,,FL,2910,45976,48886,7.2
12065,Jefferson County,,FL,966,14058,15024,7.9
12067,Lafayette County,,FL,382,5773,6155,7.3
12069,Lake County,,FL,24182,317533,341715,10.8
12071,Lee County,,FL,40784,639959,680743,11.9
12073,Leon County,,FL,22038,260928,282966,6.8
12075,Levy County,,FL,3117,39777,42894,11.1
12077,Liberty County,,FL,440,6665,7105,5.6
12079,Madison County,,FL,1067,17845,18912,10.4
12081,Manatee County,,FL,21951,336253,358204,11.2
12083,Marion County,,FL,20168,349583,369751,12.4
12085,Martin County,,FL,10799,149232,160031,10.7
12086,Miami-Dade County,,FL,113467,2698361,2811828,10.6
12087,Monroe County,,FL,8250,78379,86629,6.6
12089,Nassau County,,FL,5474,81727,87201,9.3
12091,Okaloosa County,,FL,24772,202538,227310,6.9
12093,Okeechobee County,,FL,2535,36792,39327,11.5
12095,Orange County,,FL,108416,1207406,1315822,10.1
12097,Osceola County,,FL,34559,283047,317606,10.9
12099,Palm Beach County,,FL,69711,1382924,1452635,10.4
12101,Pasco County,,FL,36788,475322,512110,11.6
12103,Pinellas County,,FL,55090,978331,1033421,10.5
12105,Polk County,,FL,40094,632180,672274,11.0
12107,Putnam County,,FL,4559,71786,76345,11.4
12109,St. Johns County,,FL,14553,199290,213843,8.1
12111,St. Lucie County,,FL,20056,293002,313058,13.0
12113,Santa Rosa County,,FL,15393,156537,171930,8.8
12115,Sarasota County,,FL,25830,402380,428210,11.0
12117,Seminole County,,FL,44517,452245,496762,9.5
12119,Sumter County,,FL,5081,88942,94023,8.9
12121,Suwannee County,,FL,3020,38804,41824,9.4
12123,Taylor County,,FL,1136,20702,21838,10.4
12125,Union County,,FL,1031,11295,12326,7.3
12127,Volusia County,,FL,31993,526644,558637,10.5
12129,Wakulla County,,FL,2163,29856,32019,6.7
12131,Walton County,,FL,4921,51730,56651,7.3
12133,Washington County,,FL,1920,22391,24311,9.7
13001,Appling County,,GA,924,18169,19093,9.9
13003,Atkinson County,,GA,691,8437,9128,14.6
13005,Bacon County,,GA,695,10581,11276,9.2
13007,Baker County,,GA,270,3339,3609,9.1
13009,Baldwin County,,GA,2913,42859,45772,12.2
13011,Banks County,,GA,1627,18091,19718,7.5
13013,Barrow County,,GA,6107,73605,79712,10.4
13015,Bartow County,,GA,7692,107690,115382,11.9
13017,Ben Hill County,,GA,994,17683,18677,15.3
13019,Berrien County,,GA,1499,17320,18819,12.8
13021,Bibb County,,GA,10745,163880,174625,9.5
13023,Bleckley County,,GA,754,12616,13370,9.7
13025,Brantley County,,GA,1169,16739,17908,10.7
13027,Brooks County,,GA,1410,15588,16998,8.4
13029,Bryan County,,GA,4658,34312,38970,7.7
13031,Bulloch County,,GA,4952,56368,61320,9.2
13033,Burke County,,GA,1537,25570,27107,11.6
13035,Butts County,,GA,2137,22995,25132,11.8
13037,Calhoun County,,GA,361,5335,5696,11.0
13039,Camden County,,GA,6446,51726,58172,8.7
13043,Candler County,,GA,808,10249,11057,9.1
13045,Carroll County,,GA,8595,113655,122250,10.7
13047,Catoosa County,,GA,5260,64800,70060,8.3
13049,Charlton County,,GA,742,9335,10077,10.7
13051,Chatham County,,GA,23943,266009,289952,8.5
13053,Chattahoochee County,,GA,4422,6571,10993,14.5
13055,Chattooga County,,GA,1282,25190,26472,13.0
13057,Cherokee County,,GA,16063,230761,246824,8.7
13059,Clarke County,,GA,12129,95593,107722,7.4
13061,Clay County,,GA,208,3050,3258,8.4
13063,Clayton County,,GA,39622,276017,315639,11.5
13065,Clinch County,,GA,400,6707,7107,10.8
13067,Cobb County,,GA,68378,751329,819707,8.9
13069,Coffee County,,GA,2305,39971,42276,15.1
13071,Colquitt County,,GA,2208,44340,46548,8.9
13073,Columbia County,,GA,10926,131041,141967,6.8
13075,Cook County,,GA,1243,16522,17765,12.5
13077,Coweta County,,GA,9434,142873,152307,9.6
13079,Crawford County,,GA,974,12641,13615,9.8
13081,Crisp County,,GA,1484,21854,23338,11.9
13083,Dade County,,GA,1065,15783,16848,10.2
13085,Dawson County,,GA,2082,21672,23754,9.8
13087,Decatur County,,GA,1588,28687,30275,12.4
13089,DeKalb County,,GA,88479,698646,787125,9.8
13091,Dodge County,,GA,1020,19164,20184,10.5
13093,Dooly County,,GA,739,10635,11374,9.7
13095,Dougherty County,,GA,7807,96614,104421,10.3
13097,Douglas County,,GA,15350,136645,151995,10.6
13099,Early County,,GA,560,11318,11878,10.3
13101,Echols County,,GA,337,3321,3658,7.1
13103,Effingham County,,GA,4424,56295,60719,8.1
13105,Elbert County,,GA,1185,22562,23747,12.0
13107,Emanuel County,,GA,1199,23537,24736,10.5
13109,Evans County,,GA,839,11026,11865,8.6
13111,Fannin County,,GA,1394,23252,24646,10.3
13113,Fayette County,,GA,8875,117044,125919,8.2
13115,Floyd County,,GA,4978,100416,105394,10.3
13117,Forsyth County,,GA,11987,186812,198799,8.0
13119,Franklin County,,GA,1756,23823,25579,11.6
13121,Fulton County,,GA,109863,884109,993972,9.9
13123,Gilmer County,,GA,1714,28270,29984,10.2
13125,Glascock County,,GA,242,2793,3035,11.2
13127,Glynn County,,GA,5489,82559,88048,8.3
13129,Gordon County,,GA,3653,60580,64233,12.7
13131,Grady County,,GA,1500,24622,26122,9.5
13133,Greene County,,GA,977,16819,17796,11.1
13135,Gwinnett County,,GA,68850,868335,937185,8.8
13137,Habersham County,,GA,2655,44781,47436,9.8
13139,Hall County,,GA,11906,198019,209925,9.2
13141,Hancock County,,GA,559,8890,9449,19.2
13143,Haralson County,,GA,2194,29023,31217,11.8
13145,Harris County,,GA,2422,33258,35680,7.1
13147,Hart County,,GA,1427,26018,27445,13.2
13149,Heard County,,GA,873,10661,11534,12.8
13151,Henry County,,GA,19114,217148,236262,9.5
13153,Houston County,,GA,12075,157064,169139,7.0
13155,Irwin County,,GA,742,9271,10013,14.8
13157,Jackson County,,GA,5191,63882,69073,10.9
13159,Jasper County,,GA,1213,14842,16055,12.3
13161,Jeff Davis County,,GA,863,14351,15214,13.5
13163,Jefferson County,,GA,1038,19620,20658,14.2
13165,Jenkins County,,GA,473,8253,8726,19.1
13167,Johnson County,,GA,446,8200,8646,12.3
13169,Jones County,,GA,1995,30373,32368,8.4
13171,Lamar County,,GA,1528,17190,18718,13.3
13173,Lanier County,,GA,1073,7648,8721,8.9
13175,Laurens County,,GA,2430,53794,56224,11.0
13177,Lee County,,GA,3214,32182,35396,7.1
13179,Liberty County,,GA,18934,59880,78814,8.3
13181,Lincoln County,,GA,472,8357,8829,10.7
13183,Long County,,GA,1961,9933,11894,6.4
13185,Lowndes County,,GA,9562,104679,114241,8.3
13187,Lumpkin County,,GA,2536,26853,29389,11.5
13189,McDuffie County,,GA,1448,24269,25717,11.2
13191,McIntosh County,,GA,958,11737,12695,9.9
13193,Macon County,,GA,975,12477,13452,12.1
13195,Madison County,,GA,2378,29877,32255,8.5
13197,Marion County,,GA,585,7191,7776,9.8
13199,Meriwether County,,GA,2118,23037,25155,13.5
13201,Miller County,,GA,399,5582,5981,8.5
13205,Mitchell County,,GA,1355,22855,24210,9.8
13207,Monroe County,,GA,1816,26876,28692,8.9
13209,Montgomery County,,GA,678,8025,8703,8.8
13211,Morgan County,,GA,1184,19912,21096,9.7
13213,Murray County,,GA,3303,41340,44643,12.7
13215,Muscogee County,,GA,22316,203947,226263,8.9
13217,Newton County,,GA,9478,101918,111396,12.0
13219,Oconee County,,GA,2623,36431,39054,6.1
13221,Oglethorpe County,,GA,1079,14579,15658,8.3
13223,Paulding County,,GA,12044,148990,161034,9.9
13225,Peach County,,GA,2635,27089,29724,10.1
13227,Pickens County,,GA,2162,32405,34567,10.4
13229,Pierce County,,GA,1333,18920,20253,9.2
13231,Pike County,,GA,1278,19015,20293,10.7
13233,Polk County,,GA,2442,43730,46172,10.6
13235,Pulaski County,,GA,799,9381,10180,7.6
13237,Putnam County,,GA,1636,22227,23863,10.7
13239,Quitman County,,GA,238,2283,2521,11.6
13241,Rabun County,,GA,995,17238,18233,10.2
13243,Randolph County,,GA,494,7557,8051,11.9
13245,Richmond County,,GA,20476,206223,226699,9.9
13247,Rockdale County,,GA,10191,86992,97183,10.9
13249,Schley County,,GA,329,4464,4793,12.5
13251,Screven County,,GA,1057,14865,15922,13.9
13253,Seminole County,,GA,655,9039,9694,10.6
13255,Spalding County,,GA,5484,66772,72256,13.9
13257,Stephens County,,GA,1638,27462,29100,10.4
13259,Stewart County,,GA,321,4624,4945,10.4
13261,Sumter County,,GA,1887,32440,34327,12.7
13263,Talbot County,,GA,511,6942,7453,9.3
13265,Taliaferro County,,GA,160,1607,1767,14.3
13267,Tattnall County,,GA,1490,19952,21442,8.8
13269,Taylor County,,GA,424,8944,9368,11.7
13271,Telfair County,,GA,755,10743,11498,13.7
13273,Terrell County,,GA,625,10759,11384,10.2
13275,Thomas County,,GA,2778,47520,50298,9.0
13277,Tift County,,GA,2726,41760,44486,10.7
13279,Toombs County,,GA,1738,27610,29348,9.7
13281,Towns County,,GA,684,10900,11584,8.5
13283,Treutlen County,,GA,428,6226,6654,11.2
13285,Troup County,,GA,3808,70997,74805,12.6
13287,Turner County,,GA,615,9534,10149,13.8
13289,Twiggs County,,GA,904,9942,10846,10.8
13291,Union County,,GA,1197,21881,23078,9.3
13293,Upson County,,GA,1465,28785,30250,12.7
