id,label,timeset,state,totalMig,totalNonMig,population,poverty
13293,Upson County,,GA,1506,28977,30483,18.6
13295,Walker County,,GA,4520,69008,73528,15.2
13297,Walton County,,GA,6037,88169,94206,12.4
13299,Ware County,,GA,2597,35640,38237,20.7
13301,Warren County,,GA,505,6542,7047,25.7
13303,Washington County,,GA,976,22373,23349,23.4
13305,Wayne County,,GA,1938,28638,30576,20.3
13307,Webster County,,GA,158,2603,2761,19.5
13309,Wheeler County,,GA,305,4934,5239,35.2
13311,White County,,GA,2082,26306,28388,14.3
13313,Whitfield County,,GA,7717,120299,128016,14.1
13315,Wilcox County,,GA,457,7158,7615,30.8
13317,Wilkes County,,GA,555,11161,11716,21.8
13319,Wilkinson County,,GA,728,11295,12023,19.3
13321,Worth County,,GA,1596,23413,25009,21.1
15001,Hawaii County,,HI,9034,192486,201520,13.3
15003,Honolulu County,,HI,68102,1083165,1151267,8.5
15005,Kalawao County,,HI,-2,-2,-4,0.0
15007,Kauai County,,HI,3149,75932,79081,9.9
15009,Maui County,,HI,8754,168375,177129,9.0
16001,Ada County,,ID,26914,427250,454164,9.0
16003,Adams County,,ID,347,4178,4525,13.2
16005,Bannock County,,ID,6489,86737,93226,14.1
16007,Bear Lake County,,ID,462,6858,7320,11.7
16009,Benewah County,,ID,782,10072,10854,15.0
16011,Bingham County,,ID,3549,50131,53680,13.0
16013,Blaine County,,ID,1803,25531,27334,7.1
16015,Boise County,,ID,727,7281,8008,11.2
16017,Bonner County,,ID,3004,43222,46226,15.1
16019,Bonneville County,,ID,7970,114234,122204,10.9
16021,Boundary County,,ID,828,11686,12514,15.0
16023,Butte County,,ID,233,3172,3405,14.9
16025,Camas County,,ID,90,1086,1176,9.2
16027,Canyon County,,ID,15089,198524,213613,14.9
16029,Caribou County,,ID,502,7998,8500,10.9
16031,Cassia County,,ID,2038,24061,26099,15.0
16033,Clark County,,ID,99,1051,1150,16.5
16035,Clearwater County,,ID,610,8819,9429,15.9
16037,Custer County,,ID,412,4588,5000,13.3
16039,Elmore County,,ID,4762,29077,33839,14.0
16041,Franklin County,,ID,918,14574,15492,9.3
16043,Fremont County,,ID,1270,14421,15691,13.6
16045,Gem County,,ID,1565,18124,19689,14.8
16047,Gooding County,,ID,1443,16557,18000,12.6
16049,Idaho County,,ID,818,15315,16133,18.7
16051,Jefferson County,,ID,2214,28003,30217,10.1
16053,Jerome County,,ID,2023,23598,25621,12.9
16055,Kootenai County,,ID,8832,153793,162625,9.4
16057,Latah County,,ID,4026,34812,38838,20.7
16059,Lemhi County,,ID,646,8367,9013,15.4
16061,Lewis County,,ID,370,4785,5155,14.2
16063,Lincoln County,,ID,580,5310,5890,10.7
16065,Madison County,,ID,5504,28512,34016,25.1
16067,Minidoka County,,ID,1741,22689,24430,13.4
16069,Nez Perce County,,ID,3075,43423,46498,12.9
16071,Oneida County,,ID,274,4814,5088,11.7
16073,Owyhee County,,ID,1279,11741,13020,17.5
16075,Payette County,,ID,2156,24541,26697,14.6
16077,Power County,,ID,734,8718,9452,15.2
16079,Shoshone County,,ID,1125,13317,14442,18.2
16081,Teton County,,ID,999,9891,10890,7.9
16083,Twin Falls County,,ID,5769,83112,88881,14.5
16085,Valley County,,ID,1360,10509,11869,9.6
16087,Washington County,,ID,786,10492,11278,16.3
17001,Adams County,,IL,3054,81771,84825,12.4
17003,Alexander County,,IL,634,8115,8749,29.5
17005,Bond County,,IL,1216,18637,19853,14.3
17007,Boone County,,IL,4726,68510,73236,7.5
17009,Brown County,,IL,294,6119,6413,15.1
17011,Bureau County,,IL,2113,44062,46175,9.9
17013,Calhoun County,,IL,251,6048,6299,10.8
17015,Carroll County,,IL,989,20102,21091,11.4
17017,Cass County,,IL,1281,16103,17384,12.4
17019,Champaign County,,IL,14329,199746,214075,18.7
17021,Christian County,,IL,1909,41371,43280,13.6
17023,Clark County,,IL,1014,20042,21056,12.2
17025,Clay County,,IL,889,16907,17796,13.8
17027,Clinton County,,IL,2104,44446,46550,7.8
17029,Coles County,,IL,3434,52808,56242,19.2
17031,Cook County,,IL,219405,6072075,6291480,14.8
17033,Crawford County,,IL,858,23292,24150,13.6
17035,Cumberland County,,IL,841,13265,14106,11.7
17037,DeKalb County,,IL,8534,112049,120583,12.1
17039,De Witt County,,IL,1312,19958,21270,10.2
17041,Douglas County,,IL,1504,25952,27456,9.2
17043,DuPage County,,IL,70821,1122818,1193639,5.8
17045,Edgar County,,IL,1108,22006,23114,13.3
17047,Edwards County,,IL,381,8173,8554,11.1
17049,Effingham County,,IL,2061,44003,46064,10.8
17051,Fayette County,,IL,1231,25008,26239,15.1
17053,Ford County,,IL,1218,17085,18303,9.8
17055,Franklin County,,IL,2219,44416,46635,18.3
17057,Fulton County,,IL,1858,42901,44759,15.1
17059,Gallatin County,,IL,471,6513,6984,18.6
17061,Greene County,,IL,836,16224,17060,15.1
17063,Grundy County,,IL,4346,62124,66470,6.5
17065,Hamilton County,,IL,412,9592,10004,12.9
17067,Hancock County,,IL,1301,23407,24708,11.3
17069,Hardin County,,IL,264,4493,4757,20.6
17071,Henderson County,,IL,629,8691,9320,11.8
17073,Henry County,,IL,3548,63069,66617,9.9
17075,Iroquois County,,IL,2053,37150,39203,10.8
17077,Jackson County,,IL,5993,53332,59325,22.9
17079,Jasper County,,IL,629,12611,13240,10.9
17081,Jefferson County,,IL,2328,43636,45964,17.2
17083,Jersey County,,IL,1555,27572,29127,9.8
17085,Jo Daviess County,,IL,1284,28785,30069,8.5
17087,Johnson County,,IL,731,12777,13508,17.0
17089,Kane County,,IL,33318,607688,641006,9.0
17091,Kankakee County,,IL,5802,132070,137872,13.7
17093,Kendall County,,IL,9319,135235,144554,3.4
17095,Knox County,,IL,2871,59394,62265,16.5
17097,Lake County,,IL,42171,834515,876686,7.6
17099,LaSalle County,,IL,6233,141151,147384,10.4
17101,Lawrence County,,IL,891,16980,17871,17.3
17103,Lee County,,IL,2253,42641,44894,9.9
17105,Livingston County,,IL,2231,45907,48138,11.4
17107,Logan County,,IL,1851,32795,34646,12.3
17109,McDonough County,,IL,2266,30215,32481,20.8
17111,McHenry County,,IL,18000,391676,409676,5.2
17113,McLean County,,IL,10591,188413,199004,11.4
17115,Macon County,,IL,6175,129999,136174,13.5
17117,Macoupin County,,IL,3224,57280,60504,12.6
17119,Madison County,,IL,15253,322309,337562,12.6
17121,Marion County,,IL,2330,47114,49444,14.6
17123,Marshall County,,IL,943,15899,16842,8.8
17125,Mason County,,IL,1111,17839,18950,13.5
17127,Massac County,,IL,994,17884,18878,15.6
17129,Menard County,,IL,967,15798,16765,9.1
17131,Mercer County,,IL,1215,21323,22538,9.4
17133,Monroe County,,IL,1958,41911,43869,4.4
17135,Montgomery County,,IL,1752,34253,36005,16.8
17137,Morgan County,,IL,2264,40267,42531,14.0
17139,Moultrie County,,IL,1201,17771,18972,9.9
17141,Ogle County,,IL,4048,66842,70890,8.5
17143,Peoria County,,IL,12495,221742,234237,15.0
17145,Perry County,,IL,1163,23681,24844,16.3
17147,Piatt County,,IL,1306,20410,21716,6.4
17149,Pike County,,IL,913,18800,19713,15.6
17151,Pope County,,IL,258,4289,4547,19.3
17153,Pulaski County,,IL,406,6796,7202,26.6
17155,Putnam County,,IL,464,7499,7963,7.4
17157,Randolph County,,IL,1724,36568,38292,14.4
17159,Richland County,,IL,873,19478,20351,14.9
17161,Rock Island County,,IL,9205,179582,188787,12.0
17163,St. Clair County,,IL,17830,309330,327160,15.3
17165,Saline County,,IL,1356,27708,29064,19.2
17167,Sangamon County,,IL,10126,242149,252275,11.4
17169,Schuyler County,,IL,629,8401,9030,12.4
17171,Scott County,,IL,304,6285,6589,10.9
17173,Shelby County,,IL,1377,26599,27976,10.3
17175,Stark County,,IL,446,7466,7912,10.8
17177,Stephenson County,,IL,2630,58377,61007,12.9
17179,Tazewell County,,IL,8379,166444,174823,7.8
17181,Union County,,IL,899,20348,21247,17.6
17183,Vermilion County,,IL,4164,92507,96671,14.6
17185,Wabash County,,IL,705,14625,15330,13.5
17187,Warren County,,IL,1070,20333,21403,12.6
17189,Washington County,,IL,1190,18429,19619,8.5
17191,Wayne County,,IL,887,19635,20522,13.7
17193,White County,,IL,871,17519,18390,14.9
17195,Whiteside County,,IL,3234,74742,77976,11.3
17197,Will County,,IL,42402,825758,868160,6.5
17199,Williamson County,,IL,4042,73393,77435,18.5
17201,Winnebago County,,IL,15462,360978,376440,13.8
17203,Woodford County,,IL,2787,47009,49796,5.9
18001,Adams County,,IN,1610,42510,44120,12.7
18003,Allen County,,IN,17328,429351,446679,11.5
18005,Bartholomew County,,IN,5423,95987,101410,10.6
18007,Benton County,,IN,897,10549,11446,10.4
18009,Blackford County,,IN,934,15961,16895,13.9
18011,Boone County,,IN,3985,65601,69586,6.4
18013,Brown County,,IN,1259,18247,19506,10.5
18015,Carroll County,,IN,1636,24905,26541,8.5
18017,Cass County,,IN,2530,48052,50582,11.4
18019,Clark County,,IN,8396,128885,137281,10.8
18021,Clay County,,IN,1939,31848,33787,11.8
18023,Clinton County,,IN,2265,41392,43657,14.5
18025,Crawford County,,IN,765,12151,12916,17.1
18027,Daviess County,,IN,1228,36104,37332,14.6
18029,Dearborn County,,IN,3509,62248,65757,8.1
18031,Decatur County,,IN,2043,32306,34349,12.3
18033,DeKalb County,,IN,3127,51764,54891,10.3
18035,Delaware County,,IN,7005,121080,128085,17.2
18037,Dubois County,,IN,2348,54460,56808,7.5
18039,Elkhart County,,IN,12380,244567,256947,12.6
18041,Fayette County,,IN,1528,28050,29578,15.2
18043,Floyd County,,IN,6672,87155,93827,11.4
18045,Fountain County,,IN,1480,21718,23198,11.5
18047,Franklin County,,IN,1658,29869,31527,10.3
18049,Fulton County,,IN,1612,25170,26782,12.2
18051,Gibson County,,IN,1955,40436,42391,11.9
18053,Grant County,,IN,3745,78383,82128,17.8
18055,Greene County,,IN,2003,37563,39566,13.7
18057,Hamilton County,,IN,20803,311237,332040,4.2
18059,Hancock County,,IN,5370,83440,88810,5.7
18061,Harrison County,,IN,2574,46832,49406,9.7
18063,Hendricks County,,IN,11823,168977,180800,5.2
18065,Henry County,,IN,3008,57989,60997,12.3
18067,Howard County,,IN,5382,103154,108536,13.3
18069,Huntington County,,IN,2301,47153,49454,10.8
18071,Jackson County,,IN,3004,55552,58556,10.5
18073,Jasper County,,IN,2366,40076,42442,8.9
18075,Jay County,,IN,1285,26355,27640,14.3
18077,Jefferson County,,IN,1912,37996,39908,13.2
18079,Jennings County,,IN,2173,33684,35857,12.3
18081,Johnson County,,IN,13451,164250,177701,7.4
18083,Knox County,,IN,1906,42402,44308,16.6
18085,Kosciusko County,,IN,5164,97194,102358,9.0
18087,LaGrange County,,IN,2555,45760,48315,10.2
18089,Lake County,,IN,27085,580076,607161,16.7
18091,LaPorte County,,IN,5392,129528,134920,12.7
18093,Lawrence County,,IN,2390,54653,57043,14.3
18095,Madison County,,IN,7387,152405,159792,14.6
18097,Marion County,,IN,64338,1057922,1122260,16.5
18099,Marshall County,,IN,3084,57170,60254,9.6
18101,Martin County,,IN,595,12484,13079,12.9
18103,Miami County,,IN,2783,40263,43046,14.2
18105,Monroe County,,IN,11101,120246,131347,20.7
18107,Montgomery County,,IN,2442,46730,49172,11.5
18109,Morgan County,,IN,5828,84009,89837,10.6
18111,Newton County,,IN,1169,16922,18091,9.7
18113,Noble County,,IN,3423,56562,59985,10.0
18115,Ohio County,,IN,642,7404,8046,9.0
18117,Orange County,,IN,1251,22368,23619,15.9
18119,Owen County,,IN,1750,24710,26460,13.4
18121,Parke County,,IN,1253,17967,19220,16.7
18123,Perry County,,IN,1022,21336,22358,11.9
18125,Pike County,,IN,950,15271,16221,10.9
18127,Porter County,,IN,11406,194916,206322,8.7
18129,Posey County,,IN,1704,31894,33598,10.1
18131,Pulaski County,,IN,1049,16023,17072,12.9
18133,Putnam County,,IN,2843,39957,42800,11.7
18135,Randolph County,,IN,1965,31413,33378,13.5
18137,Ripley County,,IN,2001,33249,35250,10.4
18139,Rush County,,IN,1341,20986,22327,10.9
18141,St. Joseph County,,IN,16213,312608,328821,14.6
18143,Scott County,,IN,1633,27074,28707,16.4
18145,Shelby County,,IN,3368,54761,58129,10.8
18147,Spencer County,,IN,1510,25857,27367,9.3
18149,Starke County,,IN,1585,27304,28889,15.4
18151,Steuben County,,IN,2638,39295,41933,9.2
18153,Sullivan County,,IN,1285,23233,24518,15.2
18155,Switzerland County,,IN,734,9899,10633,16.3
18157,Tippecanoe County,,IN,13784,169635,183419,18.2
18159,Tipton County,,IN,1210,19865,21075,8.7
18161,Union County,,IN,552,8401,8953,11.9
18163,Vanderburgh County,,IN,10522,204191,214713,16.9
18165,Vermillion County,,IN,1099,19668,20767,12.2
18167,Vigo County,,IN,6788,113917,120705,19.7
18169,Wabash County,,IN,1918,40061,41979,12.0
18171,Warren County,,IN,722,10423,11145,8.8
18173,Warrick County,,IN,4645,70545,75190,7.7
18175,Washington County,,IN,1945,32730,34675,13.9
18177,Wayne County,,IN,3706,81714,85420,17.2
18179,Wells County,,IN,1821,33308,35129,8.6
18181,White County,,IN,2229,30467,32696,11.4
18183,Whitley County,,IN,2352,42060,44412,7.5
19001,Adair County,,IA,603,9210,9813,10.0
19003,Adams County,,IA,281,5020,5301,11.2
19005,Allamakee County,,IA,947,17436,18383,12.6
19007,Appanoose County,,IA,748,14649,15397,18.1
19009,Audubon County,,IA,405,7581,7986,11.1
19011,Benton County,,IA,1911,31398,33309,8.0
19013,Black Hawk County,,IA,7485,143558,151043,14.7
19015,Boone County,,IA,1812,31464,33276,9.9
19017,Bremer County,,IA,1853,27823,29676,7.1
19019,Buchanan County,,IA,1439,25188,26627,10.0
19021,Buena Vista County,,IA,1738,23616,25354,12.3
19023,Butler County,,IA,1275,18034,19309,9.3
19025,Calhoun County,,IA,742,12159,12901,13.2
19027,Carroll County,,IA,1307,26205,27512,9.1
19029,Cass County,,IA,880,16704,17584,13.9
19031,Cedar County,,IA,1346,22790,24136,7.4
19033,Cerro Gordo County,,IA,2728,52926,55654,13.1
19035,Cherokee County,,IA,738,14814,15552,8.6
19037,Chickasaw County,,IA,728,15526,16254,10.4
19039,Clarke County,,IA,863,10833,11696,11.2
19041,Clay County,,IA,1196,20946,22142,10.8
19043,Clayton County,,IA,1098,22323,23421,10.8
19045,Clinton County,,IA,2815,59344,62159,12.0
19047,Crawford County,,IA,1095,20409,21504,12.3
19049,Dallas County,,IA,5843,72482,78325,6.6
19051,Davis County,,IA,530,9930,10460,14.1
19053,Decatur County,,IA,562,8440,9002,21.7
19055,Delaware County,,IA,998,22065,23063,9.5
19057,Des Moines County,,IA,2687,48186,50873,14.7
19059,Dickinson County,,IA,1345,20660,22005,7.9
19061,Dubuque County,,IA,4565,113276,117841,10.6
19063,Emmet County,,IA,742,11985,12727,12.1
19065,Fayette County,,IA,1286,23504,24790,14.2
19067,Floyd County,,IA,1006,19396,20402,12.0
19069,Franklin County,,IA,750,12440,13190,10.3
19071,Fremont County,,IA,721,8832,9553,10.9
19073,Greene County,,IA,605,11469,12074,10.7
19075,Grundy County,,IA,922,15115,16037,6.4
19077,Guthrie County,,IA,972,13168,14140,9.4
19079,Hamilton County,,IA,1093,18949,20042,8.8
19081,Hancock County,,IA,793,14152,14945,8.6
19083,Hardin County,,IA,1281,20199,21480,11.9
19085,Harrison County,,IA,903,17809,18712,10.8
19087,Henry County,,IA,1595,22814,24409,12.1
19089,Howard County,,IA,576,12189,12765,11.1
19091,Humboldt County,,IA,752,12041,12793,10.5
19093,Ida County,,IA,583,8871,9454,10.2
19095,Iowa County,,IA,1142,20614,21756,7.9
19097,Jackson County,,IA,1161,24642,25803,12.5
19099,Jasper County,,IA,2679,43502,46181,10.4
19101,Jefferson County,,IA,1080,17238,18318,14.3
19103,Johnson County,,IA,11845,131710,143555,15.7
19105,Jones County,,IA,1281,23678,24959,11.6
19107,Keokuk County,,IA,732,12696,13428,12.7
19109,Kossuth County,,IA,798,19895,20693,11.1
19111,Lee County,,IA,2063,41214,43277,14.6
19113,Linn County,,IA,12067,252095,264162,9.3
19115,Louisa County,,IA,1264,13449,14713,11.2
19117,Lucas County,,IA,669,10317,10986,15.0
19119,Lyon County,,IA,717,14245,14962,7.9
19121,Madison County,,IA,1221,18391,19612,8.1
19123,Mahaska County,,IA,1660,25546,27206,12.9
19125,Marion County,,IA,2142,39332,41474,8.4
19127,Marshall County,,IA,2695,47489,50184,12.9
19129,Mills County,,IA,1256,17138,18394,9.6
19131,Mitchell County,,IA,579,13012,13591,9.4
19133,Monona County,,IA,547,11007,11554,13.8
19135,Monroe County,,IA,543,8867,9410,13.4
19137,Montgomery County,,IA,750,12752,13502,14.2
19139,Muscatine County,,IA,2692,52317,55009,11.9
19141,O'Brien County,,IA,1030,17570,18600,9.0
19143,Osceola County,,IA,507,7961,8468,8.8
19145,Page County,,IA,1108,17677,18785,14.7
19147,Palo Alto County,,IA,645,11321,11966,11.4
19149,Plymouth County,,IA,1663,31126,32789,7.3
19151,Pocahontas County,,IA,634,9022,9656,10.8
19153,Polk County,,IA,24658,502800,527458,9.9
19155,Pottawattamie County,,IA,6103,106479,112582,11.6
19157,Poweshiek County,,IA,1414,21178,22592,10.8
19159,Ringgold County,,IA,356,5513,5869,16.5
19161,Sac County,,IA,605,12689,13294,11.1
19163,Scott County,,IA,12502,195634,208136,11.8
19165,Shelby County,,IA,948,14973,15921,9.4
19167,Sioux County,,IA,1664,39197,40861,7.5
19169,Story County,,IA,8448,84284,92732,17.8
19171,Tama County,,IA,1373,21828,23201,10.7
19173,Taylor County,,IA,433,7345,7778,14.4
19175,Union County,,IA,930,14275,15205,13.8
19177,Van Buren County,,IA,546,8712,9258,14.3
19179,Wapello County,,IA,2362,40917,43279,15.2
19181,Warren County,,IA,3427,53779,57206,6.8
19183,Washington County,,IA,1541,26291,27832,9.2
19185,Wayne County,,IA,395,7234,7629,16.3
19187,Webster County,,IA,2297,43210,45507,13.7
19189,Winnebago County,,IA,830,13415,14245,10.2
19191,Winneshiek County,,IA,1103,24147,25250,10.6
19193,Woodbury County,,IA,6336,118408,124744,14.2
19195,Worth County,,IA,526,9335,9861,9.1
19197,Wright County,,IA,926,15581,16507,10.2
20001,Allen County,,KS,972,15380,16352,15.2
20003,Anderson County,,KS,642,9657,10299,13.7
20005,Atchison County,,KS,1119,18541,19660,13.6
20007,Barber County,,KS,400,5649,6049,11.5
20009,Barton County,,KS,2000,32145,34145,14.6
20011,Bourbon County,,KS,1000,16973,17973,15.6
20013,Brown County,,KS,771,11838,12609,15.7
20015,Butler County,,KS,5114,71741,76855,8.7
20017,Chase County,,KS,224,3112,3336,12.3
20019,Chautauqua County,,KS,274,4043,4317,14.4
20021,Cherokee County,,KS,1644,23389,25033,16.6
20023,Cheyenne County,,KS,233,3290,3523,10.4
20025,Clark County,,KS,177,2451,2628,12.4
20027,Clay County,,KS,782,10464,11246,11.1
20029,Cloud County,,KS,788,10790,11578,13.6
20031,Coffey County,,KS,705,10270,10975,10.1
20033,Comanche County,,KS,170,2091,2261,10.4
20035,Cowley County,,KS,2993,40151,43144,15.9
20037,Crawford County,,KS,2963,40560,43523,18.3
20039,Decatur County,,KS,295,3529,3824,12.5
20041,Dickinson County,,KS,2115,23638,25753,9.3
20043,Doniphan County,,KS,718,8745,9463,12.4
20045,Douglas County,,KS,10041,105564,115605,17.8
20047,Edwards County,,KS,313,3603,3916,11.7
20049,Elk County,,KS,236,3230,3466,16.0
20051,Ellis County,,KS,2313,31503,33816,11.2
20053,Ellsworth County,,KS,442,6844,7286,10.5
20055,Finney County,,KS,3064,44222,47286,13.9
20057,Ford County,,KS,2677,38132,40809,13.5
20059,Franklin County,,KS,2140,30176,32316,9.8
20061,Geary County,,KS,11615,33134,44749,10.5
20063,Gove County,,KS,178,3349,3527,9.9
20065,Graham County,,KS,263,3325,3588,11.2
20067,Grant County,,KS,657,9027,9684,9.8
20069,Gray County,,KS,575,7006,7581,8.8
20071,Greeley County,,KS,137,1501,1638,10.2
20073,Greenwood County,,KS,587,7382,7969,15.5
20075,Hamilton County,,KS,235,2912,3147,12.2
20077,Harper County,,KS,528,6985,7513,13.4
20079,Harvey County,,KS,2352,40397,42749,9.7
20081,Haskell County,,KS,460,4687,5147,10.0
20083,Hodgeman County,,KS,163,2349,2512,9.6
20085,Jackson County,,KS,1013,16099,17112,10.0
20087,Jefferson County,,KS,1560,22314,23874,8.2
20089,Jewell County,,KS,246,3928,4174,12.6
20091,Johnson County,,KS,39476,633505,672981,4.6
20093,Kearny County,,KS,359,4672,5031,11.2
20095,Kingman County,,KS,616,9372,9988,10.4
20097,Kiowa County,,KS,262,2511,2773,12.7
20099,Labette County,,KS,1337,25855,27192,15.7
20101,Lane County,,KS,138,2137,2275,8.5
20103,Leavenworth County,,KS,9608,77206,86814,8.3
20105,Lincoln County,,KS,321,3879,4200,10.7
20107,Linn County,,KS,751,10676,11427,11.8
20109,Logan County,,KS,246,3293,3539,9.7
20111,Lyon County,,KS,4616,37187,41803,15.3
20113,McPherson County,,KS,2132,35026,37158,8.6
20115,Marion County,,KS,882,14348,15230,10.3
20117,Marshall County,,KS,728,13149,13877,10.5
20119,Meade County,,KS,379,5272,5651,9.5
20121,Miami County,,KS,2546,37231,39777,7.5
20123,Mitchell County,,KS,449,7473,7922,10.6
20125,Montgomery County,,KS,2742,39602,42344,12.4
20127,Morris County,,KS,456,6972,7428,10.4
20129,Morton County,,KS,296,3858,4154,9.9
20131,Nemaha County,,KS,725,12982,13707,9.3
20133,Neosho County,,KS,1213,18918,20131,14.4
20135,Ness County,,KS,265,3781,4046,9.3
20137,Norton County,,KS,404,5931,6335,12.3
20139,Osage County,,KS,1460,19477,20937,11.3
20141,Osborne County,,KS,281,4870,5151,12.4
20143,Ottawa County,,KS,605,7435,8040,8.7
20145,Pawnee County,,KS,585,7502,8087,12.5
20147,Phillips County,,KS,353,7028,7381,11.4
20149,Pottawatomie County,,KS,1977,24700,26677,8.0
20151,Pratt County,,KS,913,10832,11745,11.0
20153,Rawlins County,,KS,199,3023,3222,12.7
20155,Reno County,,KS,3525,74606,78131,12.5
20157,Republic County,,KS,294,6353,6647,11.8
20159,Rice County,,KS,899,11041,11940,12.7
20161,Riley County,,KS,12300,53748,66048,19.8
20163,Rooks County,,KS,446,6223,6669,11.5
20165,Rush County,,KS,306,4013,4319,10.9
20167,Russell County,,KS,518,7942,8460,12.8
20169,Saline County,,KS,4054,66439,70493,11.3
20171,Scott County,,KS,378,5955,6333,7.7
20173,Sedgwick County,,KS,23857,574017,597874,12.3
20175,Seward County,,KS,2278,26764,29042,13.4
20177,Shawnee County,,KS,9805,210768,220573,12.2
20179,Sheridan County,,KS,178,3383,3561,11.2
20181,Sherman County,,KS,590,6669,7259,13.9
20183,Smith County,,KS,287,4939,5226,11.9
20185,Stafford County,,KS,374,5104,5478,12.3
20187,Stanton County,,KS,252,2637,2889,11.4
20189,Stevens County,,KS,434,6484,6918,9.1
20191,Sumner County,,KS,1935,28375,30310,11.5
20193,Thomas County,,KS,830,8382,9212,10.1
20195,Trego County,,KS,215,3823,4038,10.7
20197,Wabaunsee County,,KS,627,8473,9100,8.2
20199,Wallace County,,KS,122,1748,1870,13.1
20201,Washington County,,KS,381,7425,7806,9.4
20203,Wichita County,,KS,225,2742,2967,11.9
20205,Wilson County,,KS,822,11098,11920,12.7
20207,Woodson County,,KS,242,3619,3861,16.6
20209,Wyandotte County,,KS,13432,165891,179323,19.2
21001,Adair County,,KY,930,17444,18374,23.4
21003,Allen County,,KY,1221,19806,21027,19.2
21005,Anderson County,,KY,1575,25548,27123,9.7
21007,Ballard County,,KY,626,9264,9890,15.2
21009,Barren County,,KY,2468,46311,48779,17.8
21011,Bath County,,KY,880,11783,12663,26.7
21013,Bell County,,KY,1340,25738,27078,31.3
21015,Boone County,,KY,11638,133575,145213,6.1
21017,Bourbon County,,KY,1518,21885,23403,14.3
21019,Boyd County,,KY,2976,51818,54794,18.0
21021,Boyle County,,KY,2373,29437,31810,15.8
21023,Bracken County,,KY,715,9980,10695,13.7
21025,Breathitt County,,KY,548,13396,13944,31.5
21027,Breckinridge County,,KY,1267,21241,22508,18.9
21029,Bullitt County,,KY,5441,86607,92048,9.4
21031,Butler County,,KY,751,13493,14244,19.2
21033,Caldwell County,,KY,788,14130,14918,16.8
21035,Calloway County,,KY,2523,35340,37863,18.2
21037,Campbell County,,KY,7043,99360,106403,11.5
21039,Carlisle County,,KY,292,5777,6069,15.5
21041,Carroll County,,KY,1031,12876,13907,14.6
21043,Carter County,,KY,1270,29529,30799,20.8
21045,Casey County,,KY,670,15886,16556,26.2
21047,Christian County,,KY,10856,72358,83214,20.6
21049,Clark County,,KY,2511,39719,42230,15.8
21051,Clay County,,KY,781,18263,19044,38.3
21053,Clinton County,,KY,575,9876,10451,26.4
21055,Crittenden County,,KY,591,9518,10109,18.0
21057,Cumberland County,,KY,335,6923,7258,23.7
21059,Daviess County,,KY,4158,111911,116069,13.6
21061,Edmonson County,,KY,742,12836,13578,20.7
21063,Elliott County,,KY,258,6248,6506,29.8
21065,Estill County,,KY,668,15506,16174,24.1
21067,Fayette County,,KY,21662,305242,326904,15.4
21069,Fleming County,,KY,875,16374,17249,18.5
21071,Floyd County,,KY,1664,38616,40280,28.1
21073,Franklin County,,KY,3432,57812,61244,13.1
21075,Fulton County,,KY,657,6489,7146,30.1
21077,Gallatin County,,KY,846,8351,9197,17.0
21079,Garrard County,,KY,1561,17288,18849,16.6
21081,Grant County,,KY,2575,27922,30497,14.3
21083,Graves County,,KY,1941,40061,42002,20.5
21085,Grayson County,,KY,1138,27465,28603,19.1
21087,Green County,,KY,620,11859,12479,20.7
21089,Greenup County,,KY,2242,40808,43050,17.0
21091,Hancock County,,KY,612,10106,10718,13.2
21093,Hardin County,,KY,11962,110626,122588,12.4
21095,Harlan County,,KY,864,28484,29348,33.9
21097,Harrison County,,KY,1148,20759,21907,15.3
21099,Hart County,,KY,1118,19280,20398,21.7
21101,Henderson County,,KY,2718,52242,54960,14.8
21103,Henry County,,KY,1086,17306,18392,16.4
21105,Hickman County,,KY,299,5164,5463,18.0
21107,Hopkins County,,KY,2466,51910,54376,18.5
21109,Jackson County,,KY,602,12762,13364,27.1
21111,Jefferson County,,KY,36514,840374,876888,14.6
21113,Jessamine County,,KY,4214,49583,53797,12.1
21115,Johnson County,,KY,1174,22750,23924,26.0
21117,Kenton County,,KY,14740,179698,194438,11.0
21119,Knott County,,KY,617,14731,15348,30.2
21121,Knox County,,KY,1655,31166,32821,33.4
21123,Larue County,,KY,1096,15520,16616,17.3
21125,Laurel County,,KY,3130,59610,62740,20.1
21127,Lawrence County,,KY,844,15606,16450,27.1
21129,Lee County,,KY,304,6348,6652,33.9
21131,Leslie County,,KY,475,10982,11457,30.0
21133,Letcher County,,KY,793,23653,24446,29.4
21135,Lewis County,,KY,696,13921,14617,26.4
21137,Lincoln County,,KY,1540,26365,27905,21.0
21139,Livingston County,,KY,727,10327,11054,13.6
21141,Logan County,,KY,1575,29569,31144,17.8
21143,Lyon County,,KY,603,7728,8331,16.4
21145,McCracken County,,KY,4558,73872,78430,16.7
21147,McCreary County,,KY,698,14541,15239,35.4
21149,McLean County,,KY,653,10626,11279,17.6
21151,Madison County,,KY,5852,81425,87277,16.2
21153,Magoffin County,,KY,309,11957,12266,34.9
21155,Marion County,,KY,922,20444,21366,19.7
21157,Marshall County,,KY,2142,35585,37727,12.3
21159,Martin County,,KY,542,10141,10683,35.3
21161,Mason County,,KY,1371,19183,20554,18.8
21163,Meade County,,KY,4156,30788,34944,12.7
21165,Menifee County,,KY,497,6230,6727,28.0
21167,Mercer County,,KY,1495,24731,26226,15.4
